DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2018-10-17	26272072	Jiang X	2015-08-13	Rheumatology (Oxford)	www.ncbi.nlm.nih.gov/pubmed/26272072	An Immunochip-based interaction study of contrasting interaction effects with smoking in ACPA-positive versus ACPA-negative rheumatoid arthritis.	ACPA-positive rheumatoid arthritis (smoking interaction)	340 European ancestry never-smoker cases, 493 European ancestry ever-smoker cases, 746 European ancestry never-smoker controls, 994 European ancestry ever-smoker controls	187 European ancestry never-smoker cases, 421 European ancestry ever-smoker cases, 461 European ancestry never-smoker controls, 447 European ancestry ever-smoker controls	6p21.32	6	32707857	NR	MTCO3P1 - AL662789.1	ENSG00000237145	ENSG00000232080		902	10148	rs9275532-?	rs9275532	0	9275532	intergenic_variant	1	NR	5E-6	5.301029995663981	(adjusted for HLA shared epitope)	1.754386	[1.23-3.12]	Illumina [133648] (imputed)	N	rheumatoid arthritis, smoking status measurement, ACPA-positive rheumatoid arthritis	http://www.ebi.ac.uk/efo/EFO_0000685, http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0009459	GCST006410	Targeted genotyping array [ImmunoChip]
2018-10-17	26272072	Jiang X	2015-08-13	Rheumatology (Oxford)	www.ncbi.nlm.nih.gov/pubmed/26272072	An Immunochip-based interaction study of contrasting interaction effects with smoking in ACPA-positive versus ACPA-negative rheumatoid arthritis.	ACPA-positive rheumatoid arthritis (smoking interaction)	340 European ancestry never-smoker cases, 493 European ancestry ever-smoker cases, 746 European ancestry never-smoker controls, 994 European ancestry ever-smoker controls	187 European ancestry never-smoker cases, 421 European ancestry ever-smoker cases, 461 European ancestry never-smoker controls, 447 European ancestry ever-smoker controls	6p21.32	6	32819398	NR	AL669918.1, HLA-DOB, HLA-DOB, HLA-DOB, HLA-DOB, HLA-DOB			ENSG00000250264, ENSG00000241910, ENSG00000239457, ENSG00000241106, ENSG00000241386, ENSG00000243496			rs9784858-?	rs9784858	0	9784858	intron_variant	0	NR	9E-12	11.045757490560675	(adjusted for HLA shared epitope)	1.4084507	[1.09-1.96]	Illumina [133648] (imputed)	N	rheumatoid arthritis, smoking status measurement, ACPA-positive rheumatoid arthritis	http://www.ebi.ac.uk/efo/EFO_0000685, http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0009459	GCST006410	Targeted genotyping array [ImmunoChip]
2018-10-17	26272072	Jiang X	2015-08-13	Rheumatology (Oxford)	www.ncbi.nlm.nih.gov/pubmed/26272072	An Immunochip-based interaction study of contrasting interaction effects with smoking in ACPA-positive versus ACPA-negative rheumatoid arthritis.	ACPA-positive rheumatoid arthritis (smoking interaction)	340 European ancestry never-smoker cases, 493 European ancestry ever-smoker cases, 746 European ancestry never-smoker controls, 994 European ancestry ever-smoker controls	187 European ancestry never-smoker cases, 421 European ancestry ever-smoker cases, 461 European ancestry never-smoker controls, 447 European ancestry ever-smoker controls	6p21.32	6	32446496	NR	HLA-DRA - HLA-DRB9	ENSG00000234794	ENSG00000226035		1450	13325	rs3129890-?	rs3129890	0	3129890	regulatory_region_variant	1	NR	1E-10	10.0	(adjusted for HLA shared epitope)	2.5	[1.89-3.57]	Illumina [133648] (imputed)	N	rheumatoid arthritis, smoking status measurement, ACPA-positive rheumatoid arthritis	http://www.ebi.ac.uk/efo/EFO_0000685, http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0009459	GCST006410	Targeted genotyping array [ImmunoChip]
2018-10-17	26272072	Jiang X	2015-08-13	Rheumatology (Oxford)	www.ncbi.nlm.nih.gov/pubmed/26272072	An Immunochip-based interaction study of contrasting interaction effects with smoking in ACPA-positive versus ACPA-negative rheumatoid arthritis.	ACPA-positive rheumatoid arthritis (smoking interaction)	340 European ancestry never-smoker cases, 493 European ancestry ever-smoker cases, 746 European ancestry never-smoker controls, 994 European ancestry ever-smoker controls	187 European ancestry never-smoker cases, 421 European ancestry ever-smoker cases, 461 European ancestry never-smoker controls, 447 European ancestry ever-smoker controls	6p21.32	6	32447303	NR	HLA-DRA - HLA-DRB9	ENSG00000234794	ENSG00000226035		2257	12518	rs3129891-?	rs3129891	0	3129891	intergenic_variant	1	NR	2E-9	8.698970004336019	(adjusted for HLA shared epitope)	2.5	[1.89-3.7]	Illumina [133648] (imputed)	N	rheumatoid arthritis, smoking status measurement, ACPA-positive rheumatoid arthritis	http://www.ebi.ac.uk/efo/EFO_0000685, http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0009459	GCST006410	Targeted genotyping array [ImmunoChip]
2018-10-17	26272072	Jiang X	2015-08-13	Rheumatology (Oxford)	www.ncbi.nlm.nih.gov/pubmed/26272072	An Immunochip-based interaction study of contrasting interaction effects with smoking in ACPA-positive versus ACPA-negative rheumatoid arthritis.	ACPA-positive rheumatoid arthritis (smoking interaction)	340 European ancestry never-smoker cases, 493 European ancestry ever-smoker cases, 746 European ancestry never-smoker controls, 994 European ancestry ever-smoker controls	187 European ancestry never-smoker cases, 421 European ancestry ever-smoker cases, 461 European ancestry never-smoker controls, 447 European ancestry ever-smoker controls	6p21.32	6	32421528	NR	TSBP1-AS1 - HLA-DRA	ENSG00000235135	ENSG00000234794		13765	18350	rs9268557-?	rs9268557	0	9268557	intergenic_variant	1	NR	3E-10	9.522878745280337	(adjusted for HLA shared epitope)	2.5	[1.92-3.7]	Illumina [133648] (imputed)	N	rheumatoid arthritis, smoking status measurement, ACPA-positive rheumatoid arthritis	http://www.ebi.ac.uk/efo/EFO_0000685, http://www.ebi.ac.uk/efo/EFO_0006527, http://www.ebi.ac.uk/efo/EFO_0009459	GCST006410	Targeted genotyping array [ImmunoChip]
2016-10-14	26077402	de Rooy DP	2015-06-15	J Rheumatol	www.ncbi.nlm.nih.gov/pubmed/26077402	Genetic Factors for the Severity of ACPA-negative Rheumatoid Arthritis in 2 Cohorts of Early Disease: A Genome-wide Study.	Joint damage progression in ACPA-negative rheumatoid arthritis	262 Western European ancestry cases	253 Western European ancestry cases	21q22.11	21	31807059	HUNK, SCAF4, AP000255.6-001	AP000255.1 - TPT1P1	ENSG00000273091	ENSG00000234107		70652	33282	rs2833522-A	rs2833522	0	2833522	intergenic_variant	1		4E-9	8.397940008672037				Illumina [244624]	N	ACPA-negative rheumatoid arthritis, joint damage measurement	http://www.ebi.ac.uk/efo/EFO_0009460, http://www.ebi.ac.uk/efo/EFO_0005413	GCST003256	Genome-wide genotyping array
2012-01-27	22170493	Ellinghaus E	2011-12-15	J Invest Dermatol	www.ncbi.nlm.nih.gov/pubmed/22170493	Genome-wide meta-analysis of psoriatic arthritis identifies susceptibility locus at REL.	Psoriatic arthritis	535 European ancestry cases, 3,432 European ancestry controls	1,931 European ancestry cases, 6,785 European ancestry controls	2p16.1	2	60937196	REL	NONOP2			ENSG00000237522			rs13017599-?	rs13017599	0	13017599	non_coding_transcript_exon_variant	0	NR	1E-8	8.0		1.27	[1.18-1.35]	Illumina [1160703] (imputed)	N	psoriatic arthritis	http://www.ebi.ac.uk/efo/EFO_0003778	GCST001355	Genome-wide genotyping array
2012-01-27	22170493	Ellinghaus E	2011-12-15	J Invest Dermatol	www.ncbi.nlm.nih.gov/pubmed/22170493	Genome-wide meta-analysis of psoriatic arthritis identifies susceptibility locus at REL.	Psoriatic arthritis	535 European ancestry cases, 3,432 European ancestry controls	1,931 European ancestry cases, 6,785 European ancestry controls	2p16.1	2	60854407	REL	LINC01185			ENSG00000228414			rs702873-?	rs702873	0	702873	intron_variant	0	NR	2E-7	6.698970004336019		1.2	[1.13-1.28]	Illumina [1160703] (imputed)	N	psoriatic arthritis	http://www.ebi.ac.uk/efo/EFO_0003778	GCST001355	Genome-wide genotyping array
2016-10-14	26626624	Stuart PE	2015-11-28	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/26626624	Genome-wide Association Analysis of Psoriatic Arthritis and Cutaneous Psoriasis Reveals Differences in Their Genetic Architecture.	Psoriatic arthritis	1,946 European ancestry cases, 4,934 European ancestry controls	up to 2,883 European ancestry cases, up to 14,179 European ancestry controls	3q12.3	3	101896982	NFKBIZ	AC020651.2			ENSG00000287682			rs4683946-G	rs4683946	0	4683946	intron_variant	0	0.8029	9E-8	7.045757490560675		1.27	NR	Illumina [11532644] (imputed)	N	psoriatic arthritis	http://www.ebi.ac.uk/efo/EFO_0003778	GCST003270	Genome-wide genotyping array
2016-10-14	26626624	Stuart PE	2015-11-28	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/26626624	Genome-wide Association Analysis of Psoriatic Arthritis and Cutaneous Psoriasis Reveals Differences in Their Genetic Architecture.	Psoriatic arthritis	1,946 European ancestry cases, 4,934 European ancestry controls	up to 2,883 European ancestry cases, up to 14,179 European ancestry controls	8p23.1	8	6893279	DEFB1	AF233439.1 - RPL23AP96	ENSG00000245857	ENSG00000250752		8003	5599	rs56677333-C	rs56677333	0	56677333	intergenic_variant	1	NR	3E-6	5.522878745280337		1.45	NR	Illumina [11532644] (imputed)	N	psoriatic arthritis	http://www.ebi.ac.uk/efo/EFO_0003778	GCST003270	Genome-wide genotyping array
2016-10-14	26626624	Stuart PE	2015-11-28	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/26626624	Genome-wide Association Analysis of Psoriatic Arthritis and Cutaneous Psoriasis Reveals Differences in Their Genetic Architecture.	Psoriatic arthritis	1,946 European ancestry cases, 4,934 European ancestry controls	up to 2,883 European ancestry cases, up to 14,179 European ancestry controls	10q21.3	10	66001962	CTNNA3	CTNNA3			ENSG00000183230			rs12356475-C	rs12356475	0	12356475	intron_variant	0	NR	1E-6	6.0		1.25	NR	Illumina [11532644] (imputed)	N	psoriatic arthritis	http://www.ebi.ac.uk/efo/EFO_0003778	GCST003270	Genome-wide genotyping array
2016-10-14	26626624	Stuart PE	2015-11-28	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/26626624	Genome-wide Association Analysis of Psoriatic Arthritis and Cutaneous Psoriasis Reveals Differences in Their Genetic Architecture.	Psoriatic arthritis	1,946 European ancestry cases, 4,934 European ancestry controls	up to 2,883 European ancestry cases, up to 14,179 European ancestry controls	9p24.1	9	5169600	JAK2	INSL6			ENSG00000120210			rs145699582-T	rs145699582	0	145699582	intron_variant	0	NR	3E-7	6.522878745280337		3.84	NR	Illumina [11532644] (imputed)	N	psoriatic arthritis	http://www.ebi.ac.uk/efo/EFO_0003778	GCST003270	Genome-wide genotyping array
2016-10-14	26626624	Stuart PE	2015-11-28	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/26626624	Genome-wide Association Analysis of Psoriatic Arthritis and Cutaneous Psoriasis Reveals Differences in Their Genetic Architecture.	Psoriatic arthritis	1,946 European ancestry cases, 4,934 European ancestry controls	up to 2,883 European ancestry cases, up to 14,179 European ancestry controls	1p31.3	1	67135003	IL23R, C1orf141	C1orf141			ENSG00000203963			rs12044149-T	rs12044149	0	12044149	intron_variant	0	NR	3E-12	11.522878745280337		1.296	NR	Illumina [11532644] (imputed)	N	psoriatic arthritis	http://www.ebi.ac.uk/efo/EFO_0003778	GCST003270	Genome-wide genotyping array
2016-10-14	26626624	Stuart PE	2015-11-28	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/26626624	Genome-wide Association Analysis of Psoriatic Arthritis and Cutaneous Psoriasis Reveals Differences in Their Genetic Architecture.	Psoriatic arthritis	1,946 European ancestry cases, 4,934 European ancestry controls	up to 2,883 European ancestry cases, up to 14,179 European ancestry controls	2p16.1	2	60937196	REL, FLJ16341	NONOP2			ENSG00000237522			rs13017599-G	rs13017599	0	13017599	non_coding_transcript_exon_variant	0	NR	6E-7	6.221848749616356		1.193	NR	Illumina [11532644] (imputed)	N	psoriatic arthritis	http://www.ebi.ac.uk/efo/EFO_0003778	GCST003270	Genome-wide genotyping array
2016-10-14	26626624	Stuart PE	2015-11-28	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/26626624	Genome-wide Association Analysis of Psoriatic Arthritis and Cutaneous Psoriasis Reveals Differences in Their Genetic Architecture.	Psoriatic arthritis	1,946 European ancestry cases, 4,934 European ancestry controls	up to 2,883 European ancestry cases, up to 14,179 European ancestry controls	5q33.1	5	151085080	TNIP1, ANXA6	TNIP1			ENSG00000145901			rs76956521-C	rs76956521	0	76956521	intron_variant	0	NR	3E-23	22.522878745280337		1.793	NR	Illumina [11532644] (imputed)	N	psoriatic arthritis	http://www.ebi.ac.uk/efo/EFO_0003778	GCST003270	Genome-wide genotyping array
2016-10-14	26626624	Stuart PE	2015-11-28	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/26626624	Genome-wide Association Analysis of Psoriatic Arthritis and Cutaneous Psoriasis Reveals Differences in Their Genetic Architecture.	Psoriatic arthritis	1,946 European ancestry cases, 4,934 European ancestry controls	up to 2,883 European ancestry cases, up to 14,179 European ancestry controls	5q33.3	5	159337470	IL12B, ADRA1B, RNF145	AC008691.1			ENSG00000249738			rs4921482-T	rs4921482	0	4921482	intron_variant	0	NR	1E-24	24.0		1.465	NR	Illumina [11532644] (imputed)	N	psoriatic arthritis	http://www.ebi.ac.uk/efo/EFO_0003778	GCST003270	Genome-wide genotyping array
2016-10-14	26626624	Stuart PE	2015-11-28	Am J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/26626624	Genome-wide Association Analysis of Psoriatic Arthritis and Cutaneous Psoriasis Reveals Differences in Their Genetic Architecture.	Psoriatic arthritis	1,946 European ancestry cases, 4,934 European ancestry controls	up to 2,883 European ancestry cases, up to 14,179 European ancestry controls	6p21.33	6	31285148	HLA-C, HLA-B, HLA, MHC	HLA-B, HLA-B, HLA-B, HLA-B, HLA-B, HLA-B			ENSG00000228964, ENSG00000223532, ENSG00000234745, ENSG00000232126, ENSG00000224608, ENSG00000206450			rs12191877-T	rs12191877	0	12191877	intron_variant	0	NR	2E-99	98.69897000433602		2.416	NR	Illumina [11532644] (imputed)	N	psoriatic arthritis	http://www.ebi.ac.uk/efo/EFO_0003778	GCST003270	Genome-wide genotyping array
