DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2019-11-20	31125052	Green HD	2019-05-24	J Crohns Colitis	www.ncbi.nlm.nih.gov/pubmed/31125052	Genome-wide association study of microscopic colitis in the UK Biobank confirms immune-related pathogenesis.	Microscopic colitis	423 European ancestry cases, 445,232 European ancestry controls	NA											chr5:24256226-?	chr5:24256226	0			1	NR	4E-6	5.3979400086720375		6.6E-4	[0.00038-0.00094] unit decrease	Affymetrix [~ 12000000] (imputed)	N	microscopic colitis	http://www.ebi.ac.uk/efo/EFO_1001295	GCST009081	Genome-wide genotyping array
2019-11-20	31125052	Green HD	2019-05-24	J Crohns Colitis	www.ncbi.nlm.nih.gov/pubmed/31125052	Genome-wide association study of microscopic colitis in the UK Biobank confirms immune-related pathogenesis.	Microscopic colitis	423 European ancestry cases, 445,232 European ancestry controls	NA											chr6:31355318-?	chr6:31355318	0			1	NR	3E-8	7.522878745280337		4.2E-4	[0.00027-0.00057] unit decrease	Affymetrix [~ 12000000] (imputed)	N	microscopic colitis	http://www.ebi.ac.uk/efo/EFO_1001295	GCST009081	Genome-wide genotyping array
2019-11-20	31125052	Green HD	2019-05-24	J Crohns Colitis	www.ncbi.nlm.nih.gov/pubmed/31125052	Genome-wide association study of microscopic colitis in the UK Biobank confirms immune-related pathogenesis.	Microscopic colitis	423 European ancestry cases, 445,232 European ancestry controls	NA											chr6:65350792-?	chr6:65350792	0			1	NR	3E-6	5.522878745280337		4.15E-4	[0.00024-0.00059] unit increase	Affymetrix [~ 12000000] (imputed)	N	microscopic colitis	http://www.ebi.ac.uk/efo/EFO_1001295	GCST009081	Genome-wide genotyping array
2019-11-20	31125052	Green HD	2019-05-24	J Crohns Colitis	www.ncbi.nlm.nih.gov/pubmed/31125052	Genome-wide association study of microscopic colitis in the UK Biobank confirms immune-related pathogenesis.	Microscopic colitis	423 European ancestry cases, 445,232 European ancestry controls	NA											chr6:104003704-?	chr6:104003704	0			1	NR	8E-6	5.096910013008056		5.7E-4	[0.00032-0.00082] unit decrease	Affymetrix [~ 12000000] (imputed)	N	microscopic colitis	http://www.ebi.ac.uk/efo/EFO_1001295	GCST009081	Genome-wide genotyping array
2019-11-20	31125052	Green HD	2019-05-24	J Crohns Colitis	www.ncbi.nlm.nih.gov/pubmed/31125052	Genome-wide association study of microscopic colitis in the UK Biobank confirms immune-related pathogenesis.	Microscopic colitis	423 European ancestry cases, 445,232 European ancestry controls	NA											chr6:106000790-?	chr6:106000790	0			1	NR	9E-8	7.045757490560675		8.2E-4	[0.00052-0.00112] unit decrease	Affymetrix [~ 12000000] (imputed)	N	microscopic colitis	http://www.ebi.ac.uk/efo/EFO_1001295	GCST009081	Genome-wide genotyping array
2019-11-20	31125052	Green HD	2019-05-24	J Crohns Colitis	www.ncbi.nlm.nih.gov/pubmed/31125052	Genome-wide association study of microscopic colitis in the UK Biobank confirms immune-related pathogenesis.	Microscopic colitis	423 European ancestry cases, 445,232 European ancestry controls	NA											chr7:25573204-?	chr7:25573204	0			1	NR	1E-6	6.0		3.9E-4	[0.00023-0.00055] unit decrease	Affymetrix [~ 12000000] (imputed)	N	microscopic colitis	http://www.ebi.ac.uk/efo/EFO_1001295	GCST009081	Genome-wide genotyping array
2019-11-20	31125052	Green HD	2019-05-24	J Crohns Colitis	www.ncbi.nlm.nih.gov/pubmed/31125052	Genome-wide association study of microscopic colitis in the UK Biobank confirms immune-related pathogenesis.	Microscopic colitis	423 European ancestry cases, 445,232 European ancestry controls	NA											chr7:47391321-?	chr7:47391321	0			1	NR	2E-6	5.698970004336019		9.2E-4	[0.00055-0.00129] unit decrease	Affymetrix [~ 12000000] (imputed)	N	microscopic colitis	http://www.ebi.ac.uk/efo/EFO_1001295	GCST009081	Genome-wide genotyping array
2019-11-20	31125052	Green HD	2019-05-24	J Crohns Colitis	www.ncbi.nlm.nih.gov/pubmed/31125052	Genome-wide association study of microscopic colitis in the UK Biobank confirms immune-related pathogenesis.	Microscopic colitis	423 European ancestry cases, 445,232 European ancestry controls	NA											chr8:12517525-?	chr8:12517525	0			1	NR	5E-7	6.301029995663981		9.7E-4	[0.00059-0.00135] unit decrease	Affymetrix [~ 12000000] (imputed)	N	microscopic colitis	http://www.ebi.ac.uk/efo/EFO_1001295	GCST009081	Genome-wide genotyping array
2019-11-20	31125052	Green HD	2019-05-24	J Crohns Colitis	www.ncbi.nlm.nih.gov/pubmed/31125052	Genome-wide association study of microscopic colitis in the UK Biobank confirms immune-related pathogenesis.	Microscopic colitis	423 European ancestry cases, 445,232 European ancestry controls	NA											chr11:11931183-?	chr11:11931183	0			1	NR	3E-6	5.522878745280337		7.1E-4	[0.00041-0.00101] unit decrease	Affymetrix [~ 12000000] (imputed)	N	microscopic colitis	http://www.ebi.ac.uk/efo/EFO_1001295	GCST009081	Genome-wide genotyping array
2019-11-20	31125052	Green HD	2019-05-24	J Crohns Colitis	www.ncbi.nlm.nih.gov/pubmed/31125052	Genome-wide association study of microscopic colitis in the UK Biobank confirms immune-related pathogenesis.	Microscopic colitis	423 European ancestry cases, 445,232 European ancestry controls	NA											chr11:105858586-?	chr11:105858586	0			1	NR	2E-6	5.698970004336019		5.5E-4	[0.00032-0.00078] unit decrease	Affymetrix [~ 12000000] (imputed)	N	microscopic colitis	http://www.ebi.ac.uk/efo/EFO_1001295	GCST009081	Genome-wide genotyping array
2019-11-20	31125052	Green HD	2019-05-24	J Crohns Colitis	www.ncbi.nlm.nih.gov/pubmed/31125052	Genome-wide association study of microscopic colitis in the UK Biobank confirms immune-related pathogenesis.	Microscopic colitis	423 European ancestry cases, 445,232 European ancestry controls	NA											chr13:54703907-?	chr13:54703907	0			1	NR	3E-7	6.522878745280337		0.00107	[0.00066-0.00148] unit decrease	Affymetrix [~ 12000000] (imputed)	N	microscopic colitis	http://www.ebi.ac.uk/efo/EFO_1001295	GCST009081	Genome-wide genotyping array
2019-11-20	31125052	Green HD	2019-05-24	J Crohns Colitis	www.ncbi.nlm.nih.gov/pubmed/31125052	Genome-wide association study of microscopic colitis in the UK Biobank confirms immune-related pathogenesis.	Microscopic colitis	423 European ancestry cases, 445,232 European ancestry controls	NA											chr14:41804188-?	chr14:41804188	0			1	NR	6E-6	5.221848749616356		3.0E-4	[0.00017-0.00043] unit decrease	Affymetrix [~ 12000000] (imputed)	N	microscopic colitis	http://www.ebi.ac.uk/efo/EFO_1001295	GCST009081	Genome-wide genotyping array
2019-11-20	31125052	Green HD	2019-05-24	J Crohns Colitis	www.ncbi.nlm.nih.gov/pubmed/31125052	Genome-wide association study of microscopic colitis in the UK Biobank confirms immune-related pathogenesis.	Microscopic colitis	423 European ancestry cases, 445,232 European ancestry controls	NA											chr15:64768700-?	chr15:64768700	0			1	NR	3E-7	6.522878745280337		0.00102	[0.00063-0.00141] unit decrease	Affymetrix [~ 12000000] (imputed)	N	microscopic colitis	http://www.ebi.ac.uk/efo/EFO_1001295	GCST009081	Genome-wide genotyping array
2019-11-20	31125052	Green HD	2019-05-24	J Crohns Colitis	www.ncbi.nlm.nih.gov/pubmed/31125052	Genome-wide association study of microscopic colitis in the UK Biobank confirms immune-related pathogenesis.	Microscopic colitis	423 European ancestry cases, 445,232 European ancestry controls	NA											chr16:26117039-?	chr16:26117039	0			1	NR	1E-6	6.0		4.8E-4	[0.00029-0.00067] unit decrease	Affymetrix [~ 12000000] (imputed)	N	microscopic colitis	http://www.ebi.ac.uk/efo/EFO_1001295	GCST009081	Genome-wide genotyping array
2019-11-20	31125052	Green HD	2019-05-24	J Crohns Colitis	www.ncbi.nlm.nih.gov/pubmed/31125052	Genome-wide association study of microscopic colitis in the UK Biobank confirms immune-related pathogenesis.	Microscopic colitis	423 European ancestry cases, 445,232 European ancestry controls	NA											chr17:6571439-?	chr17:6571439	0			1	NR	6E-7	6.221848749616356		8.8E-4	[0.00054-0.00122] unit decrease	Affymetrix [~ 12000000] (imputed)	N	microscopic colitis	http://www.ebi.ac.uk/efo/EFO_1001295	GCST009081	Genome-wide genotyping array
2018-04-26	26974007	Ellinghaus D	2016-03-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26974007	Analysis of five chronic inflammatory diseases identifies 27 new associations and highlights disease-specific patterns at shared loci.	Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)	8,726 European ancestry ankylosing spondylitis cases, 19,085 European ancestry Crohn’s disease cases, 6,530 European ancestry psoriasis cases, 3,408 European ancestry primary sclerosing cholangitis cases, 14,513 European ancestry ulcerative colitis cases, 34,213 European ancestry controls	NA	2q33.1	2	198880294	AC018717.1	AC019330.1 - AC020718.1	ENSG00000225421	ENSG00000231557		107938	2279	rs1405108-?	rs1405108	0	1405108	intergenic_variant	1	NR	8E-8	7.096910013008056	(subset analysis)			Illumina [130052]	N	ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis	http://www.ebi.ac.uk/efo/EFO_0003898, http://www.ebi.ac.uk/efo/EFO_0000676, http://www.ebi.ac.uk/efo/EFO_0000729, http://www.ebi.ac.uk/efo/EFO_0000384, http://www.ebi.ac.uk/efo/EFO_0004268	GCST005537	Targeted genotyping array [ImmunoChip]
2018-04-26	26974007	Ellinghaus D	2016-03-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26974007	Analysis of five chronic inflammatory diseases identifies 27 new associations and highlights disease-specific patterns at shared loci.	Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)	8,726 European ancestry ankylosing spondylitis cases, 19,085 European ancestry Crohn’s disease cases, 6,530 European ancestry psoriasis cases, 3,408 European ancestry primary sclerosing cholangitis cases, 14,513 European ancestry ulcerative colitis cases, 34,213 European ancestry controls	NA	2q33.2	2	203747335	CD28	CD28 - KRT18P39	ENSG00000178562	ENSG00000224791		8423	16960	rs7426056-?	rs7426056	0	7426056	regulatory_region_variant	1	NR	1E-20	20.0	(subset analysis)			Illumina [130052]	N	ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis	http://www.ebi.ac.uk/efo/EFO_0003898, http://www.ebi.ac.uk/efo/EFO_0000676, http://www.ebi.ac.uk/efo/EFO_0000729, http://www.ebi.ac.uk/efo/EFO_0000384, http://www.ebi.ac.uk/efo/EFO_0004268	GCST005537	Targeted genotyping array [ImmunoChip]
2018-04-26	26974007	Ellinghaus D	2016-03-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26974007	Analysis of five chronic inflammatory diseases identifies 27 new associations and highlights disease-specific patterns at shared loci.	Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)	8,726 European ancestry ankylosing spondylitis cases, 19,085 European ancestry Crohn’s disease cases, 6,530 European ancestry psoriasis cases, 3,408 European ancestry primary sclerosing cholangitis cases, 14,513 European ancestry ulcerative colitis cases, 34,213 European ancestry controls	NA	2q33.2	2	203843041	intergenic	RNU6-474P - CTLA4	ENSG00000206970	ENSG00000163599		60898	24730	rs11306716-?	rs11306716	1	5837881	intergenic_variant	1	NR	3E-12	11.522878745280337	(subset analysis)			Illumina [130052]	N	ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis	http://www.ebi.ac.uk/efo/EFO_0003898, http://www.ebi.ac.uk/efo/EFO_0000676, http://www.ebi.ac.uk/efo/EFO_0000729, http://www.ebi.ac.uk/efo/EFO_0000384, http://www.ebi.ac.uk/efo/EFO_0004268	GCST005537	Targeted genotyping array [ImmunoChip]
2018-04-26	26974007	Ellinghaus D	2016-03-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26974007	Analysis of five chronic inflammatory diseases identifies 27 new associations and highlights disease-specific patterns at shared loci.	Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)	8,726 European ancestry ankylosing spondylitis cases, 19,085 European ancestry Crohn’s disease cases, 6,530 European ancestry psoriasis cases, 3,408 European ancestry primary sclerosing cholangitis cases, 14,513 European ancestry ulcerative colitis cases, 34,213 European ancestry controls	NA	2q35	2	218145423	CXCR2	CXCR2 - CXCR1	ENSG00000180871	ENSG00000163464		8172	17418	rs11676348-?	rs11676348	0	11676348	regulatory_region_variant	1	NR	2E-11	10.698970004336019	(subset analysis)			Illumina [130052]	N	ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis	http://www.ebi.ac.uk/efo/EFO_0003898, http://www.ebi.ac.uk/efo/EFO_0000676, http://www.ebi.ac.uk/efo/EFO_0000729, http://www.ebi.ac.uk/efo/EFO_0000384, http://www.ebi.ac.uk/efo/EFO_0004268	GCST005537	Targeted genotyping array [ImmunoChip]
2018-04-26	26974007	Ellinghaus D	2016-03-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26974007	Analysis of five chronic inflammatory diseases identifies 27 new associations and highlights disease-specific patterns at shared loci.	Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)	8,726 European ancestry ankylosing spondylitis cases, 19,085 European ancestry Crohn’s disease cases, 6,530 European ancestry psoriasis cases, 3,408 European ancestry primary sclerosing cholangitis cases, 14,513 European ancestry ulcerative colitis cases, 34,213 European ancestry controls	NA	2q36.3	2	227795396	AC073065.3	SNRPGP8 - AC073065.1	ENSG00000226718	ENSG00000229172		16661	6444	rs7556897-?	rs7556897	0	7556897	intergenic_variant	1	NR	8E-12	11.096910013008056	(subset analysis)			Illumina [130052]	N	ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis	http://www.ebi.ac.uk/efo/EFO_0003898, http://www.ebi.ac.uk/efo/EFO_0000676, http://www.ebi.ac.uk/efo/EFO_0000729, http://www.ebi.ac.uk/efo/EFO_0000384, http://www.ebi.ac.uk/efo/EFO_0004268	GCST005537	Targeted genotyping array [ImmunoChip]
2018-04-26	26974007	Ellinghaus D	2016-03-14	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/26974007	Analysis of five chronic inflammatory diseases identifies 27 new associations and highlights disease-specific patterns at shared loci.	Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)	8,726 European ancestry ankylosing spondylitis cases, 19,085 European ancestry Crohn’s disease cases, 6,530 European ancestry psoriasis cases, 3,408 European ancestry primary sclerosing cholangitis cases, 14,513 European ancestry ulcerative colitis cases, 34,213 European ancestry controls	NA	2q37.1	2	230283413	SP140	SP140			ENSG00000079263			rs12694846-?	rs12694846	0	12694846	intron_variant	0	NR	5E-15	14.301029995663981	(subset analysis)			Illumina [130052]	N	ankylosing spondylitis, psoriasis, ulcerative colitis, Crohn's disease, sclerosing cholangitis	http://www.ebi.ac.uk/efo/EFO_0003898, http://www.ebi.ac.uk/efo/EFO_0000676, http://www.ebi.ac.uk/efo/EFO_0000729, http://www.ebi.ac.uk/efo/EFO_0000384, http://www.ebi.ac.uk/efo/EFO_0004268	GCST005537	Targeted genotyping array [ImmunoChip]
