DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2014-03-20	23936387	Ostensson M	2013-08-02	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23936387	A possible mechanism behind autoimmune disorders discovered by genome-wide linkage and association analysis in celiac disease.	Celiac disease	206 European ancestry trios	NA	10q26.11	10	117854099	EMX2OS, RAB11FIP2, EMX2	AL513324.1 - RAB11FIP2	ENSG00000263041	ENSG00000107560		22855	150817	rs10886159-C	rs10886159	0	10886159	intergenic_variant	1		7E-7	6.154901959985743				Illumina [944512] (imputed)	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST002112	Genome-wide genotyping array
2014-03-20	23936387	Ostensson M	2013-08-02	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23936387	A possible mechanism behind autoimmune disorders discovered by genome-wide linkage and association analysis in celiac disease.	Celiac disease	206 European ancestry trios	NA	16q22.2	16	71013581	HYDIN	HYDIN			ENSG00000157423			rs195656-A	rs195656	0	195656	intron_variant	0		7E-6	5.154901959985743				Illumina [944512] (imputed)	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST002112	Genome-wide genotyping array
2014-03-20	23936387	Ostensson M	2013-08-02	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23936387	A possible mechanism behind autoimmune disorders discovered by genome-wide linkage and association analysis in celiac disease.	Celiac disease	206 European ancestry trios	NA	19q13.33	19	50873907	KLK15, KLK3, KLK2, KLKP1, KLK4	KLK2			ENSG00000167751			rs2664156-C	rs2664156	0	2664156	non_coding_transcript_exon_variant	0		6E-6	5.221848749616356				Illumina [944512] (imputed)	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST002112	Genome-wide genotyping array
2014-03-20	23936387	Ostensson M	2013-08-02	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23936387	A possible mechanism behind autoimmune disorders discovered by genome-wide linkage and association analysis in celiac disease.	Celiac disease	206 European ancestry trios	NA	1q32.1	1	201625537	NAV1	NAV1			ENSG00000134369			rs2068824-C	rs2068824	0	2068824	intron_variant	0		6E-6	5.221848749616356				Illumina [944512] (imputed)	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST002112	Genome-wide genotyping array
2015-02-04	24999842	Garner C	2014-07-07	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24999842	Genome-wide association study of celiac disease in North America confirms FRMD4B as new celiac locus.	Celiac disease	1,550 European ancestry cases, 3,084 European ancestry controls	NA	6q15	6	90170316	BACH2	BACH2			ENSG00000112182			rs2474619-?	rs2474619	0	2474619	intron_variant	0	NR	2E-8	7.698970004336019		1.28	[1.18-1.41]	Illumina [517345]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST002520	Genome-wide genotyping array
2015-02-04	24999842	Garner C	2014-07-07	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24999842	Genome-wide association study of celiac disease in North America confirms FRMD4B as new celiac locus.	Celiac disease	1,550 European ancestry cases, 3,084 European ancestry controls	NA	1q24.3	1	172894808	TNFSF18, TNFSF4, FASLG	AL031599.1			ENSG00000224228			rs2157453-?	rs2157453	0	2157453	intron_variant	0	NR	8E-7	6.096910013008056		1.29	[1.17–1.42]	Illumina [517345]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST002520	Genome-wide genotyping array
2015-02-04	24999842	Garner C	2014-07-07	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24999842	Genome-wide association study of celiac disease in North America confirms FRMD4B as new celiac locus.	Celiac disease	1,550 European ancestry cases, 3,084 European ancestry controls	NA	6q22.31	6	124422361	NKAIN2	NKAIN2			ENSG00000188580			rs531930-?	rs531930	0	531930	intron_variant	0	NR	5E-7	6.301029995663981		1.3	[1.17–1.44]	Illumina [517345]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST002520	Genome-wide genotyping array
2015-02-04	24999842	Garner C	2014-07-07	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24999842	Genome-wide association study of celiac disease in North America confirms FRMD4B as new celiac locus.	Celiac disease	1,550 European ancestry cases, 3,084 European ancestry controls	NA	10p15.1	10	6359663	PFKFB3, PRKCQ	LINC02649 - PRKCQ	ENSG00000215244	ENSG00000065675		5836	67480	rs4558075-?	rs4558075	0	4558075	intergenic_variant	1	NR	2E-7	6.698970004336019		1.37	[1.22-1.54]	Illumina [517345]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST002520	Genome-wide genotyping array
2015-02-04	24999842	Garner C	2014-07-07	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24999842	Genome-wide association study of celiac disease in North America confirms FRMD4B as new celiac locus.	Celiac disease	1,550 European ancestry cases, 3,084 European ancestry controls	NA	17q12	17	37374139	HOXB9	ACACA, ACACA			ENSG00000278540, ENSG00000275176			rs8081319-?	rs8081319	0	8081319	intron_variant	0	NR	8E-7	6.096910013008056		1.36	[1.20–1.54]	Illumina [517345]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST002520	Genome-wide genotyping array
2015-02-04	24999842	Garner C	2014-07-07	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24999842	Genome-wide association study of celiac disease in North America confirms FRMD4B as new celiac locus.	Celiac disease	1,550 European ancestry cases, 3,084 European ancestry controls	NA	3p21.31	3	46240253	CCR3, CCR2	CCR3			ENSG00000183625			rs13096142-?	rs13096142	0	13096142	intron_variant	0		4E-8	7.3979400086720375		1.3	[1.18-1.43]	Illumina [517345]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST002520	Genome-wide genotyping array
2015-02-04	24999842	Garner C	2014-07-07	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24999842	Genome-wide association study of celiac disease in North America confirms FRMD4B as new celiac locus.	Celiac disease	1,550 European ancestry cases, 3,084 European ancestry controls	NA	4q27	4	122194347	IL2, ADAD1, KIAA1109, IL21	KIAA1109			ENSG00000138688			rs13151961-?	rs13151961	0	13151961	intron_variant	0		3E-11	10.522878745280337		1.54	[1.37-1.75]	Illumina [517345]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST002520	Genome-wide genotyping array
2015-02-04	24999842	Garner C	2014-07-07	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24999842	Genome-wide association study of celiac disease in North America confirms FRMD4B as new celiac locus.	Celiac disease	1,550 European ancestry cases, 3,084 European ancestry controls	NA	6q25.3	6	159051263	TAGAP	AL035530.2, AL035530.1			ENSG00000271913, ENSG00000226032			rs212402-?	rs212402	0	212402	intron_variant	0		8E-9	8.096910013008056		1.31	[1.20-1.44]	Illumina [517345]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST002520	Genome-wide genotyping array
2014-03-20	23936387	Ostensson M	2013-08-02	PLoS One	www.ncbi.nlm.nih.gov/pubmed/23936387	A possible mechanism behind autoimmune disorders discovered by genome-wide linkage and association analysis in celiac disease.	Celiac disease	206 European ancestry trios	NA	6p21.32	6	32240547	HLA	NOTCH4 - TSBP1-AS1	ENSG00000238196	ENSG00000225914		16480	14093	rs424232-C	rs424232	0	424232	intergenic_variant	1		5E-21	20.30102999566398				Illumina [944512] (imputed)	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST002112	Genome-wide genotyping array
2019-08-23	25920553	Coleman C	2015-04-29	Eur J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/25920553	Common polygenic variation in coeliac disease and confirmation of ZNF335 and NIFA as disease susceptibility loci.	Celiac disease	425 Irish ancestry cases, 453 Irish ancestry controls	11,812 European ancestry cases, 229 Indian ancestry cases, 11,837 European ancestry controls, 391 Indian ancestry controls	7p14.1	7	37365375	ELMO1	ELMO1			ENSG00000155849			rs77778931-?	rs77778931	0	77778931	intron_variant	0	NR	2E-8	7.698970004336019		0.1616	unit increase	Illumina [up to 143074]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST008489	Targeted genotyping array [Immunochip]
2019-08-23	25920553	Coleman C	2015-04-29	Eur J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/25920553	Common polygenic variation in coeliac disease and confirmation of ZNF335 and NIFA as disease susceptibility loci.	Celiac disease	425 Irish ancestry cases, 453 Irish ancestry controls	11,812 European ancestry cases, 229 Indian ancestry cases, 11,837 European ancestry controls, 391 Indian ancestry controls	1q24.3	1	172790982	FASLG	AL031599.1			ENSG00000224228			rs859715-?	rs859715	0	859715	intron_variant	0	NR	3E-8	7.522878745280337		0.1073	unit decrease	Illumina [up to 143074]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST008489	Targeted genotyping array [Immunochip]
2019-08-23	25920553	Coleman C	2015-04-29	Eur J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/25920553	Common polygenic variation in coeliac disease and confirmation of ZNF335 and NIFA as disease susceptibility loci.	Celiac disease	425 Irish ancestry cases, 453 Irish ancestry controls	11,812 European ancestry cases, 229 Indian ancestry cases, 11,837 European ancestry controls, 391 Indian ancestry controls	1q32.1	1	200906769	C1orf106	INAVA			ENSG00000163362			rs59655222-?	rs59655222	0	59655222	intron_variant	0	NR	3E-8	7.522878745280337		0.1137	unit increase	Illumina [up to 143074]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST008489	Targeted genotyping array [Immunochip]
2019-08-23	25920553	Coleman C	2015-04-29	Eur J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/25920553	Common polygenic variation in coeliac disease and confirmation of ZNF335 and NIFA as disease susceptibility loci.	Celiac disease	425 Irish ancestry cases, 453 Irish ancestry controls	11,812 European ancestry cases, 229 Indian ancestry cases, 11,837 European ancestry controls, 391 Indian ancestry controls	10q22.3	10	79306017	ZMIZ1	ZMIZ1			ENSG00000108175			rs1250557-?	rs1250557	0	1250557	intron_variant	0	NR	1E-8	8.0		0.1073	unit decrease	Illumina [up to 143074]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST008489	Targeted genotyping array [Immunochip]
2019-08-23	25920553	Coleman C	2015-04-29	Eur J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/25920553	Common polygenic variation in coeliac disease and confirmation of ZNF335 and NIFA as disease susceptibility loci.	Celiac disease	425 Irish ancestry cases, 453 Irish ancestry controls	11,812 European ancestry cases, 229 Indian ancestry cases, 11,837 European ancestry controls, 391 Indian ancestry controls	11q23.3	11	118625403	PHLDB1, TREH	PHLDB1			ENSG00000019144			rs45565037-?	rs45565037	0	45565037	intron_variant	0	NR	2E-8	7.698970004336019		0.124	unit decrease	Illumina [up to 143074]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST008489	Targeted genotyping array [Immunochip]
2019-08-23	25920553	Coleman C	2015-04-29	Eur J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/25920553	Common polygenic variation in coeliac disease and confirmation of ZNF335 and NIFA as disease susceptibility loci.	Celiac disease	425 Irish ancestry cases, 453 Irish ancestry controls	11,812 European ancestry cases, 229 Indian ancestry cases, 11,837 European ancestry controls, 391 Indian ancestry controls	11q24.3	11	128545234	ETS1	ETS1			ENSG00000134954			rs4128561-?	rs4128561	0	4128561	intron_variant	0	NR	1E-8	8.0		0.1053	unit increase	Illumina [up to 143074]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST008489	Targeted genotyping array [Immunochip]
2019-08-23	25920553	Coleman C	2015-04-29	Eur J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/25920553	Common polygenic variation in coeliac disease and confirmation of ZNF335 and NIFA as disease susceptibility loci.	Celiac disease	425 Irish ancestry cases, 453 Irish ancestry controls	11,812 European ancestry cases, 229 Indian ancestry cases, 11,837 European ancestry controls, 391 Indian ancestry controls	14q24.1	14	68805252	ZFP36L1	ZFP36L1 - MAGOH3P	ENSG00000185650	ENSG00000270975		8999	56510	rs971290-?	rs971290	0	971290	intergenic_variant	1	NR	3E-8	7.522878745280337		0.1216	unit increase	Illumina [up to 143074]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST008489	Targeted genotyping array [Immunochip]
2019-08-23	25920553	Coleman C	2015-04-29	Eur J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/25920553	Common polygenic variation in coeliac disease and confirmation of ZNF335 and NIFA as disease susceptibility loci.	Celiac disease	425 Irish ancestry cases, 453 Irish ancestry controls	11,812 European ancestry cases, 229 Indian ancestry cases, 11,837 European ancestry controls, 391 Indian ancestry controls	2q12.1	2	102476054	SLC9A4	SLC9A4			ENSG00000180251			rs1468788-?	rs1468788	0	1468788	intron_variant	0	NR	3E-8	7.522878745280337		0.101	unit decrease	Illumina [up to 143074]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST008489	Targeted genotyping array [Immunochip]
2019-08-23	25920553	Coleman C	2015-04-29	Eur J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/25920553	Common polygenic variation in coeliac disease and confirmation of ZNF335 and NIFA as disease susceptibility loci.	Celiac disease	425 Irish ancestry cases, 453 Irish ancestry controls	11,812 European ancestry cases, 229 Indian ancestry cases, 11,837 European ancestry controls, 391 Indian ancestry controls	2q32.3	2	191105604	STAT4	STAT4			ENSG00000138378			rs13401064-?	rs13401064	0	13401064	intron_variant	0	NR	3E-8	7.522878745280337		0.1844	unit increase	Illumina [up to 143074]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST008489	Targeted genotyping array [Immunochip]
2019-08-23	25920553	Coleman C	2015-04-29	Eur J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/25920553	Common polygenic variation in coeliac disease and confirmation of ZNF335 and NIFA as disease susceptibility loci.	Celiac disease	425 Irish ancestry cases, 453 Irish ancestry controls	11,812 European ancestry cases, 229 Indian ancestry cases, 11,837 European ancestry controls, 391 Indian ancestry controls	2q33.2	2	203735734	CD28	CD28			ENSG00000178562			rs45620941-?	rs45620941	0	45620941	3_prime_UTR_variant	0	NR	4E-8	7.3979400086720375		0.1284	unit increase	Illumina [up to 143074]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST008489	Targeted genotyping array [Immunochip]
2019-08-23	25920553	Coleman C	2015-04-29	Eur J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/25920553	Common polygenic variation in coeliac disease and confirmation of ZNF335 and NIFA as disease susceptibility loci.	Celiac disease	425 Irish ancestry cases, 453 Irish ancestry controls	11,812 European ancestry cases, 229 Indian ancestry cases, 11,837 European ancestry controls, 391 Indian ancestry controls	2q33.2	2	203819074	CD28	RNU6-474P - CTLA4	ENSG00000206970	ENSG00000163599		36931	48697	rs62184863-?	rs62184863	0	62184863	intergenic_variant	1	NR	2E-8	7.698970004336019		0.204	unit increase	Illumina [up to 143074]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST008489	Targeted genotyping array [Immunochip]
2019-08-23	25920553	Coleman C	2015-04-29	Eur J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/25920553	Common polygenic variation in coeliac disease and confirmation of ZNF335 and NIFA as disease susceptibility loci.	Celiac disease	425 Irish ancestry cases, 453 Irish ancestry controls	11,812 European ancestry cases, 229 Indian ancestry cases, 11,837 European ancestry controls, 391 Indian ancestry controls	2q33.2	2	203843923	CTLA4	RNU6-474P - CTLA4	ENSG00000206970	ENSG00000163599		61780	23848	rs231804-?	rs231804	0	231804	intergenic_variant	1	NR	2E-8	7.698970004336019		0.1035	unit increase	Illumina [up to 143074]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST008489	Targeted genotyping array [Immunochip]
2019-08-23	25920553	Coleman C	2015-04-29	Eur J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/25920553	Common polygenic variation in coeliac disease and confirmation of ZNF335 and NIFA as disease susceptibility loci.	Celiac disease	425 Irish ancestry cases, 453 Irish ancestry controls	11,812 European ancestry cases, 229 Indian ancestry cases, 11,837 European ancestry controls, 391 Indian ancestry controls	2p16.1	2	60937594	PUS10	NONOP2			ENSG00000237522			rs6726160-?	rs6726160	0	6726160	non_coding_transcript_exon_variant	0	NR	2E-8	7.698970004336019		0.1045	unit decrease	Illumina [up to 143074]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST008489	Targeted genotyping array [Immunochip]
2019-08-23	25920553	Coleman C	2015-04-29	Eur J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/25920553	Common polygenic variation in coeliac disease and confirmation of ZNF335 and NIFA as disease susceptibility loci.	Celiac disease	425 Irish ancestry cases, 453 Irish ancestry controls	11,812 European ancestry cases, 229 Indian ancestry cases, 11,837 European ancestry controls, 391 Indian ancestry controls	20q13.12	20	45967568	ZNF335	ZNF335			ENSG00000198026			rs6032606-?	rs6032606	0	6032606	missense_variant	0	NR	5E-8	7.301029995663981		0.2274	unit decrease	Illumina [up to 143074]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST008489	Targeted genotyping array [Immunochip]
2019-08-23	25920553	Coleman C	2015-04-29	Eur J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/25920553	Common polygenic variation in coeliac disease and confirmation of ZNF335 and NIFA as disease susceptibility loci.	Celiac disease	425 Irish ancestry cases, 453 Irish ancestry controls	11,812 European ancestry cases, 229 Indian ancestry cases, 11,837 European ancestry controls, 391 Indian ancestry controls	3q25.33	3	159911578	CCR3, CCR2	IL12A-AS1			ENSG00000244040			rs9873580-?	rs9873580	0	9873580	non_coding_transcript_exon_variant	0	NR	3E-8	7.522878745280337		0.1631	unit decrease	Illumina [up to 143074]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST008489	Targeted genotyping array [Immunochip]
2019-08-23	25920553	Coleman C	2015-04-29	Eur J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/25920553	Common polygenic variation in coeliac disease and confirmation of ZNF335 and NIFA as disease susceptibility loci.	Celiac disease	425 Irish ancestry cases, 453 Irish ancestry controls	11,812 European ancestry cases, 229 Indian ancestry cases, 11,837 European ancestry controls, 391 Indian ancestry controls	3p21.31	3	46325463	SCHIP1, IL12A	UQCRC2P1 - CCR2	ENSG00000236736	ENSG00000121807		13541	28271	rs2187670-?	rs2187670	0	2187670	intergenic_variant	1	NR	4E-8	7.3979400086720375		0.116	unit increase	Illumina [up to 143074]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST008489	Targeted genotyping array [Immunochip]
2019-08-23	25920553	Coleman C	2015-04-29	Eur J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/25920553	Common polygenic variation in coeliac disease and confirmation of ZNF335 and NIFA as disease susceptibility loci.	Celiac disease	425 Irish ancestry cases, 453 Irish ancestry controls	11,812 European ancestry cases, 229 Indian ancestry cases, 11,837 European ancestry controls, 391 Indian ancestry controls	4q27	4	122340375	KIAA1109	KIAA1109			ENSG00000138688			rs62321692-?	rs62321692	0	62321692	intron_variant	0	NR	1E-8	8.0		0.1924	unit decrease	Illumina [up to 143074]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST008489	Targeted genotyping array [Immunochip]
2019-08-23	25920553	Coleman C	2015-04-29	Eur J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/25920553	Common polygenic variation in coeliac disease and confirmation of ZNF335 and NIFA as disease susceptibility loci.	Celiac disease	425 Irish ancestry cases, 453 Irish ancestry controls	11,812 European ancestry cases, 229 Indian ancestry cases, 11,837 European ancestry controls, 391 Indian ancestry controls	4q27	4	122451978	ADAD1, IL2, KIAA1109	IL2			ENSG00000109471			rs2069772-?	rs2069772	0	2069772	intron_variant	0	NR	1E-8	8.0		0.1158	unit decrease	Illumina [up to 143074]	N	celiac disease	http://www.ebi.ac.uk/efo/EFO_0001060	GCST008489	Targeted genotyping array [Immunochip]
